4.718,-74.108
35.451,-118.333
40.705,-73.996
40.703,-74.026
40.509,-3.893
43.684,-79.366
47.663,-117.394
40.397,-3.697
42.81,-1.65
40.42,-3.707
49.9,-97.133
40.714,-74.006
37.81,-122.27
36.11,-115.154
44.433,-80.521
42.358,-71.062
37.78,-122.42
40.273,-76.887
47.68,-122.21
24.814,-107.376
16.739,-92.639
37.792,-122.402
39.76,-86.108
47.606,-122.332
9.975,-84.835
40.618,-74.176
40.665,-74.07
36.087,-86.75
47.14,-122.27
42.494,-83.295
33.02,-96.699
38.899,-77.029
38.675,-77.328
43.81,-91.256
40.253,-94.325
40.64,-73.785
39.934,-82.853
47.31,-122.23
37.55,-121.98
39.76,-86.073
41.305,-72.927
36.67,-121.65
41.817,-72.919
39.763,-86.065
43.475,-80.45
47.59,-122.12
33.942,-118.4
26.162,-98.292
36.175,-115.136
38.899,-77.029
38.899,-77.029
42.85,-2.69
35.453,-118.337
39.46,-0.37
38.646,-90.179
44.855,-93.298
37.564,-85.266
39.642,-77.72
40.827,-73.921
32.892,-79.973
41.238,-85.853
40.832,-74.438
40.692,-73.55
36.17,-115.14
43.681,-79.612
44.638,-124.055
20.654,-103.392
39.187,-106.819
29.724,-95.331
42.322,-83.215
17.648,-101.597
37.745,-122.149
39.759,-86.069
33.394,-86.785
6.235,-75.573
41.625,-71.487
40.418,-86.893
40.764,-74
49.284,-123.105
39.664,-86.216
9.936,-84.053
40.748,-73.977
36.465,-6.198
28.117,-15.433
36.19,-95.889
40.805,-72.871
33.141,-117.191
40.556,-85.565
37.301,-120.481
37.775,-122.418
37.762,-122.406
32.95,-117.108
33.521,-86.849
12.541,-69.958
50.7,-3.533
36.136,-115.428
42.364,-71.102
40.408,-3.701
39.768,-86.158
5.068,-75.504
43.637,-79.422
38.899,-77.029
39.864,-84.131
25.813,-80.134
32.663,-97.056
35.748,-95.407
33.206,-87.535
40.259,-74.847
37.381,-122.18
12.219,-69.086
45.519,-122.705
33.779,-117.96
33.86,-117.51
33.86,-117.51
40.967,-5.65
39.998,-75.145
41.14,-8.61
37.775,-122.418
30.425,-89.087
39.958,-75.162
43.646,-116.266
36.127,-115.166
40.591,-75.469
34.746,-92.259
18.918,-99.166
27.773,-15.696
41.151,-73.445
40.724,-73.998
30.421,-95.492
19.303,-98.251
34.073,-118.399
39.768,-86.158
38.303,-0.525
47.711,-122.572
33.896,-117.86
38.899,-77.029
8.298,-62.719
12.541,-69.958
40.696,-74.176
34.231,-111.325
42.45,-6.05
37.784,-122.406
28.431,-81.307
35.274,-120.663
42.032,-87.817
52.14,-106.686
40.779,-75.283
30.17,-92.069
40.85,-73.867
25.755,-80.21
34.091,-84.284
45.614,-122.677
39.459,-0.357
38.882,-77.024
38.94,-94.681
39.501,-119.803
42.434,-83.299
30.326,-81.653
34.799,-92.413
40.804,-73.937
19.412,-99.191
33.286,-86.81
8.984,-79.534
33.641,-84.439
32.792,-79.875
39.66,-105.101
40.757,-73.989
39.995,-105.262
36.127,-115.242
40.4,-3.683
42.813,-84.789
25.95,-80.123
3.45,-76.511
41.4,-81.508
19.408,-99.2
33.947,-118.279
26.119,-80.136
45.458,-122.785
10.95,-64.01
40.066,-3.239
40.449,-3.693
55.949,-3.16
40.762,-73.977
32.791,-96.737
37.764,-121.415
39.615,-119.707
33.248,-96.811
9.029,-79.527
39.779,-86.27
37.792,-122.402
42.112,-72.547
39.179,-76.669
40.771,-73.863
51.466,-0.376
35.78,-81.34
36.144,-115.17
29.732,-95.388
32.794,-117.166
26.011,-80.146
51.864,-0.743
38.899,-77.029
38.899,-77.029
35.983,-86.773
33.833,-84.336
51.467,-0.213
32.961,-96.891
40.259,-74.847
21.356,-101.93
57.3,-4.45
27.389,-82.554
19.317,-99.14
55.854,-4.186
37.677,-92.665
10.138,-64.681
55.858,-4.259
40.748,-74.011
51.617,-3.95
29.746,-95.265
39.906,-86.124
51.505,-0.076
37.785,-122.728
21.287,-157.825
32.692,-97.134
37.391,-122.031
19.295,-155.099
36.782,-4.099
39.768,-86.158
41.837,-87.684
37.233,-107.867
29.765,-95.841
51.507,-0.128
40.441,-3.702
49.167,-122.967
29.57,-98.651
40.662,-73.925
53.398,-1.421
38.797,-90.786
14.693,-17.447
40.42,-86.85
26.174,-80.131
20.667,-103.35
51.507,-0.127
39.959,-75.173
18.46,-69.949
40.417,-86.875
39.768,-86.158
16.613,-22.927
51.506,-0.127
35.286,-106.671
19.3,-70.25
18.39,-66.109
19.43,-99.156
49.846,-119.489
36.175,-115.136
37.785,-122.728
38.895,-77.037
37.489,-121.929
45.458,-122.785
32.849,-104.398
32.782,-96.767
33.509,-86.791
39.768,-86.158
38.253,-85.758
35.217,-80.84
32.836,-96.795
33.865,-84.479
41.717,-87.597
39.459,-0.338
39.565,-104.983
55.784,-3.877
32.791,-96.737
37.628,-104.777
37.974,-122.531
36.121,-115.172
36.514,-121.797
8.563,-82.413
39.665,-86.183
30.326,-81.653
33.675,-117.873
51.507,-0.127
32.883,-80.02
39.296,-76.825
39.982,-75.101
40.774,-73.872
39.803,-86.014
53.261,-9.069
39.664,-86.077
32.956,-96.823
54.21,-0.289
28.135,-15.44
32.755,-96.84
51.515,-0.141
40.754,-73.985
41.929,-88.75
52.48,-1.91
25.787,-80.327
37.775,-122.418
44.914,-67.004
28.538,-81.38
40.771,-111.909
38.899,-77.029
38.899,-77.029
33.85,-117.861
30.295,-97.785
34.205,-119.162
32.756,-117.042
27.762,-15.683
20.732,-156.452
9.041,-69.728
39.77,-121.779
43.663,-70.257
30.157,-92.047
41.882,-87.63
53.799,-1.767
38.249,-122.04
39.179,-76.669
38.249,-122.04
56.734,-111.456
43.665,-79.34
19.433,-99.133
29.763,-95.383
32.807,-97.249
41.725,-72.782
33.509,-86.791
29.987,-95.348
32.693,-114.628
53.467,-2.233
10.169,-64.675
38.805,-75.272
20.601,-103.4
25.79,-80.132
40.456,-3.874
40.778,-73.968
52.408,-1.511
39.914,-75.182
33.928,-84.176
37.817,-122.477
39.982,-75.101
34.879,-82.489
25.777,-80.17
40.54,-74.513
36.23,-86.328
40.553,-74.413
34.033,-118.231
50.083,-5.133
32.84,-97.329
42.628,-84.175
39.951,-86.012
39.903,-75.151
21.148,-101.677
65.838,-155.648
